Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,55831.2523,17.9822,17.7335,0.2487,5.8330,15.5374,14.4833,1.0541,21.5790,17.3340,1.0477,55831.2523,NA,NA,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,55849.2345,17.4043,17.1481,0.2562,5.1911,15.5925,14.4451,1.1474,20.9308,18.5337,0.6482,55849.2345,NA,NA,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,55866.6388,18.3059,18.0321,0.2738,3.5359,18.3638,14.6022,3.7616,22.0602,19.6299,-1.1294,55866.6388,NA,NA,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,55884.9447,18.0853,17.7925,0.2928,3.8572,19.5238,17.4960,2.0278,23.3842,17.1155,-1.3240,55884.9447,NA,NA,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,55903.0300,18.2559,18.0308,0.2251,5.5142,16.7529,14.4641,2.2888,22.4144,16.3877,0.9698,55903.0300,NA,NA,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,55921.2859,17.0697,16.8042,0.2655,4.1712,16.1657,14.1872,1.9785,20.5462,17.7034,1.8682,55921.2859,NA,NA,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,55938.3556,17.0769,16.8624,0.2145,4.2932,16.7685,14.7607,2.0078,21.1799,17.1013,-0.6337,55938.3556,NA,NA,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,55955.4325,16.0211,15.7195,0.3016,4.1159,17.0844,16.6267,0.4577,21.2043,15.8454,-0.0244,55955.4325,NA,NA,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,55971.4536,17.2758,17.0346,0.2412,5.2533,15.6147,14.0135,1.6012,21.0286,16.1592,0.1757,55971.4536,NA,NA,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,55988.7294,16.1074,15.8665,0.2409,3.7746,15.9667,14.2398,1.7269,19.9120,16.6566,1.1166,55988.7294,NA,NA,NA
