Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,512,1,Hardware: Independent Flip,8589.2045,6.4013,6.2279,0.1734,3.4531,6.3201,5.7395,0.5806,9.9146,6.0811,0.1391,8589.2045,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,512,1,Hardware: Independent Flip,8595.6058,6.2921,6.1090,0.1831,3.5204,5.9900,5.4460,0.5440,9.5944,6.8844,0.3202,8595.6058,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,512,1,Hardware: Independent Flip,8601.8979,6.4437,6.2850,0.1587,3.3707,6.8160,6.0632,0.7528,10.1867,5.2293,-0.5923,8601.8979,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,512,1,Hardware: Independent Flip,8608.3416,5.8300,5.6008,0.2292,3.7430,5.1592,5.0535,0.1057,8.9723,9.7927,1.2144,8608.3416,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,512,1,Hardware: Independent Flip,8614.1716,8.3555,8.1700,0.1855,5.0423,7.8927,7.2284,0.6643,12.9350,6.6930,-3.9627,8614.1716,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,512,1,Hardware: Independent Flip,8622.5271,7.9532,7.7376,0.2156,4.5795,6.6307,6.0943,0.5364,11.2725,7.2830,1.6625,8622.5271,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,512,1,Hardware: Independent Flip,8630.4803,6.9148,6.7300,0.1848,3.7088,6.8866,6.2216,0.6650,10.6023,6.9835,0.6702,8630.4803,NA,12.7996,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,512,1,Hardware: Independent Flip,8637.3951,6.8586,6.6894,0.1692,3.7467,6.9243,5.9965,0.9278,10.6710,5.6722,-0.0687,8637.3951,NA,11.7676,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,512,1,Hardware: Independent Flip,8644.2537,6.2829,6.0846,0.1983,3.8124,5.6061,5.2307,0.3754,9.4846,7.2853,1.1864,8644.2537,NA,13.4605,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,512,1,Hardware: Independent Flip,8650.5366,6.8513,6.6639,0.1874,3.6677,6.7523,6.1828,0.5695,10.4870,6.7136,-1.0024,8650.5366,NA,8.7496,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,512,1,Hardware: Independent Flip,8657.3879,7.0382,6.8481,0.1901,3.6484,6.6290,5.9411,0.6879,10.3493,6.8887,0.1377,8657.3879,NA,9.4631,NA
